logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,asset,cmf_raw,cmf_score,p_up_v2,bp_5m,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,markov_regime_daily,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,spot_at_expiry,price_move_pct,miss_pct,stoch_k_4h,bp_1h,chg_1h,chg_2h,chg_3h,arima_forecast_1h,markov_regime_7state,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,loss_margin_pct,loss_category,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,p_up_v3,state3,week,yw,be,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-05-26 23:03:31+00:00,2026-05-26 23:00,KXBTCD-26MAY2620-T75699.99,2026-05-27T00:00:00Z,75764.59,75699.99,-0.0853,0.64,real,0.725943,-0.2876,0.00038471,0.00046118,0.00031686,1.4555,0.01,0.0004293,0.0,1.0,3,1.0,1,0.1294,2.0,0.0,0.4198,-1,7.023e-05,0,-1.0,1,2.0,2.0,-1.2343,False,False,0.0,1.0,37.24,21.64,True,-1,bearish,0.0,0.0,0.070943,0.039815,trade,yes,False,False,88.0,56.41,,0.197065,0.05,50.0,1000.0,-4.0,4.0,0.4653,0.0586,0.1899,0.2061,False,,True,True,28.12,2026-05-26 23:03:31+00:00,BTC,,0.0,0.4557,0.285,0.6394,-1.0,0.835,bearish,bearish,False,True,3.473,3.246,False,False,False,14.63,0.009,0.02,23.0,1.0,1.0,56.76,-0.0136,,-1.0,19008867.59,0.0,0.001375,-0.00111,0.00092,75976.17,0.2793,0.3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,rising,22,2026-W22,0.64,0.9966252034920382,2.39190375242483e-06,0.0033724046042099,0.7183491326378014,-87.42742470796153,0.097871640708668,7,4,0.0
2026-06-02 08:47:45+00:00,2026-06-02 08:00,KXBTCD-26JUN0205-T69799.99,2026-06-02T09:00:00Z,69815.16,69799.99,-0.0217,0.49,real,0.561321,-0.1543,0.00051237,0.00038415,,,0.01,0.00048062,0.0,1.0,2,1.0,1,0.1549,2.0,0.0,0.7026,-1,6e-05,0,0.0,0,1.0,1.0,-0.8309,False,False,1.0,1.0,16.31,18.21,False,-1,bearish,0.0,0.0,0.071321,0.038828,trade,yes,False,False,71.0,12.16,,0.139845,0.047023,47.02,1000.0,-4.0,8.0,0.4944,-0.117,-0.1391,0.0126,False,,False,False,-47.02,2026-06-02 08:47:45+00:00,BTC,,0.0,0.2682,0.0,0.677,-1.0,0.864,bearish,bearish,False,False,3.839,7.141,False,False,False,64.37,0.2598,-0.17,8.0,-2.0,-1.0,67.85,0.0862,,-0.1319,4791221.09,0.0,0.011706,-0.00133,0.00079,69788.77,-0.0378,-0.0161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0161,near_miss,,,,,,,,,,,,,,,,,,,rising,23,2026-W23,0.49,1.3978203551270647e-05,3.754980408862959e-05,0.9999484719923328,0.9748869756765466,-69.57251212718938,0.0100434014084229,6,2,0.0
2026-06-02 12:05:39+00:00,2026-06-02 12:00,KXBTCD-26JUN0209-T69199.99,2026-06-02T13:00:00Z,69281.53,69199.99,-0.1177,0.61,real,0.680743,-0.3188,0.00048213,0.00064371,0.00057233,1.1247,0.01,0.00059701,0.0,1.0,2,2.0,-1,-0.3163,2.0,0.0,0.394,-1,9.5e-05,0,-1.0,1,2.0,2.0,-1.501,False,False,1.0,1.0,7.87,15.55,False,-1,bearish,0.0,0.0,0.055743,0.02409,trade,yes,False,False,70.0,54.27,,0.142932,0.03104,31.04,1000.0,-4.0,10.0,0.4627,-0.0148,-0.2413,-0.0152,False,,False,False,-31.04,2026-06-02 12:05:39+00:00,BTC,,0.0,0.4716,0.9931,0.1548,1.0,0.8998,bearish,bearish,False,False,4.639,6.426,False,False,False,67.91,0.007,-0.06,12.0,-2.0,-1.0,67.98,0.0008,,-1.0,6723165.86,0.0,0.001817,-0.00406,0.0248,68950.01,-0.4785,-0.3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,clear_loss,,,,,,,,,,,,,,,,,,,rising,23,2026-W23,0.61,1.0527268776057988e-10,3.834171832607774e-06,0.9999961657228664,0.9834003960150488,-87.3030358474748,0.0,6,2,0.0
2026-06-02 14:00:36+00:00,2026-06-02 14:00,KXBTCD-26JUN0211-T68399.99,2026-06-02T15:00:00Z,68616.55,68399.99,-0.3156,0.73,real,0.787495,-0.7713,0.00076088,0.00062636,0.00067545,0.9273,0.03,0.00063472,0.0,1.0,2,2.0,-1,-0.2334,2.0,0.0,0.5206,-1,9.5e-05,-1,-1.0,1,2.0,2.0,-1.6936,False,False,1.0,1.0,0.0,3.92,False,-1,bearish,0.0,0.0,0.042495,0.013698,trade,yes,False,False,63.0,58.32,,0.157389,0.05,50.0,1000.0,-5.0,12.0,0.5333,-0.3714,-0.1632,-0.055,False,,False,False,-50.0,2026-06-02 14:00:36+00:00,BTC,,0.0,0.5322,0.0,0.9373,-1.0,0.8306,bearish,bearish,False,False,5.653,5.519,False,False,False,70.04,0.0139,,14.0,-2.0,-0.9897,67.71,0.3303,,,,,,,,68014.58,-0.8773,-0.5635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5635,clear_loss,,,,,,,,,,,,,,,,,,,rising,23,2026-W23,0.73,7.129425617368863e-16,3.530344645542904e-06,0.9999964696553792,1.0469508043350395,-147.72272589024942,0.0871097348061112,7,2,0.0
2026-06-02 14:14:01+00:00,2026-06-02 14:00,KXBTCD-26JUN0211-T68299.99,2026-06-02T15:00:00Z,68496.21,68299.99,-0.2865,0.7,real,0.756638,-0.5362,0.00079051,0.00094408,0.00080722,1.1695,0.02,0.00078943,0.0,1.0,2,1.0,0,-0.06,2.0,0.0,0.4799,-1,9.5e-05,-1,-1.0,1,2.0,2.0,-1.8098,False,False,1.0,1.0,22.7,11.49,True,-1,bearish,0.0,0.0,0.041638,0.011938,trade,yes,False,False,64.0,45.93,,0.138793,0.05,50.0,1000.0,-5.0,8.0,0.4944,-0.3616,0.0162,0.241,False,,False,False,-50.0,2026-06-02 14:14:01+00:00,BTC,,0.0,0.4685,0.0,0.9373,-1.0,0.8957,bearish,bearish,False,False,5.839,5.353,False,False,False,70.2,0.5349,0.065,14.0,-2.0,-1.0,67.63,0.2133,,-1.0,16110124.57,0.0,0.001461,-0.00134,0.00104,68014.58,-0.7031,-0.4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4179,clear_loss,,,,,,,,,,,,,,,,,,,rising,23,2026-W23,0.7,7.129425617368863e-16,3.530344645542904e-06,0.9999964696553792,1.0469508043350395,-147.72272589024942,0.0871097348061112,7,2,0.0
2026-06-02 14:49:29+00:00,2026-06-02 14:00,KXBTCD-26JUN0211-T68099.99,2026-06-02T15:00:00Z,68104.9,68099.99,-0.0072,0.49,real,0.547912,-0.0283,0.00116359,0.00119359,,,0.01,0.00078831,0.0,0.0,1,2.0,-1,-0.1094,2.0,0.0,0.6724,-1,9.5e-05,-1,-1.0,1,2.0,2.0,-1.9403,False,False,1.0,0.0,30.97,19.75,False,-1,bearish,0.0,0.0,0.042912,0.010419,trade,yes,False,False,56.0,10.46,,0.08414,0.04207,42.07,1000.0,-5.0,8.0,0.4944,-0.0952,0.1509,0.3954,False,,False,False,-42.07,2026-06-02 14:49:29+00:00,BTC,,0.0,0.381,0.3469,0.1718,-1.0,0.9577,bearish,bearish,False,False,6.447,4.809,False,False,False,70.39,2.2284,0.325,14.0,0.0,1.0,67.22,-0.0525,,-1.0,14481099.69,0.0,0.000752,-0.00146,0.00109,68014.58,-0.1326,-0.1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1254,clear_loss,,,,,,,,,,,,,,,,,,,rising,23,2026-W23,0.49,7.129425617368863e-16,3.530344645542904e-06,0.9999964696553792,1.0469508043350395,-147.72272589024942,0.0871097348061112,7,2,0.0
2026-06-02 19:03:02+00:00,2026-06-02 19:00,KXBTCD-26JUN0217-T66999.99,2026-06-02T21:00:00Z,67161.58,66999.99,-0.2406,0.64,real,0.730629,-0.4095,0.0005848,0.00071354,0.0006215,1.1481,0.01,0.00064771,0.0,1.0,2,1.0,0,-0.0609,2.0,0.0,0.5434,-1,9.5e-05,0,-1.0,1,2.0,2.0,-2.1138,False,False,1.0,1.0,12.72,17.11,True,-1,bearish,0.0,0.0,0.075629,0.044501,trade,yes,False,False,76.0,116.91,,0.21008,0.041573,41.57,1000.0,-5.0,9.0,0.4657,0.001,0.1058,-0.116,False,,True,True,23.38,2026-06-02 19:03:02+00:00,BTC,,0.0,0.1862,0.9431,0.2233,1.0,0.9418,bearish,bearish,False,False,3.407,3.472,False,False,False,75.87,0.0952,-0.1,19.0,-2.0,-0.9946,68.7,0.0938,,-1.0,10092594.83,0.0,0.001167,-0.00119,0.00137,67596.47,0.6475,0.8903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,rising,23,2026-W23,0.64,2.0357694124237852e-18,4.168805654971775e-07,0.9999995831194344,0.9326846660097188,-152.54641061355596,0.1699527881078152,3,7,0.0
2026-06-24 18:12:37+00:00,2026-06-24 18:00,KXBTCD-26JUN2415-T59399.99,2026-06-24T19:00:00Z,59470.03,59399.99,-0.1178,0.57,real,0.622366,-0.1555,0.00121383,0.00133791,0.00097298,1.3751,0.01,0.00102212,1.0,0.0,1,1.0,-1,-0.1805,2.0,0.0,0.6264,0,-4.35e-06,-1,-1.0,1,2.0,2.0,-2.7589,False,False,1.0,0.0,20.02,11.92,True,-1,bearish,0.0,0.0,0.052366,0.020209,trade,yes,False,False,79.0,47.16,,0.121782,0.003045,6.09,2000.0,-7.0,8.0,0.4729,0.2134,0.3179,0.031,False,,True,True,4.59,2026-06-24 18:12:37+00:00,BTC,,0.0,0.6028,0.6354,0.3437,1.0,0.7481,bearish,bearish,False,False,10.595,,False,False,False,34.03,0.5613,,18.0,-1.0,0.47,71.5,-0.034,,-1.0,5266353.28,0.0,0.001689,-0.00208,0.00121,59637.96,0.2824,0.4006,,0.9676,0.3773,-0.5261,-1.1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,rising,26,2026-W26,0.57,1.7883366869050654e-23,0.999461647921495,0.0005383520785055,1.098049311138997,-327.0318104909513,0.1145801250224832,0,7,5.0
2026-06-24 18:18:01+00:00,2026-06-24 18:00,KXBTCD-26JUN2415-T59499.99,2026-06-24T19:00:00Z,59551.06,59499.99,-0.0858,0.56,real,0.607583,-0.127,0.0010927,0.00126726,0.0008793,1.4412,0.01,0.00096801,1.0,0.0,1,1.0,-1,-0.1863,2.0,0.0,0.4674,0,-2.68e-06,-1,-1.0,1,2.0,2.0,-2.5965,False,False,1.0,0.0,26.13,20.18,False,-1,bearish,0.0,0.0,0.047583,0.015335,trade,yes,False,False,80.0,41.77,,0.108144,0.002704,5.41,2000.0,-7.0,8.0,0.4729,0.6322,0.2054,0.1311,False,,True,True,4.25,2026-06-24 18:18:01+00:00,BTC,,0.0,0.6028,0.7592,0.6589,1.0,0.6844,bearish,bearish,False,False,10.445,,False,False,False,34.03,0.5665,,18.0,0.0,0.9931,71.5,-0.1299,,-1.0,5737734.2,0.0,0.000856,-0.00208,0.00092,59637.96,0.1459,0.2319,,1.0,0.4935,-0.411,-1.0671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,rising,26,2026-W26,0.56,1.7883366869050654e-23,0.999461647921495,0.0005383520785055,1.098049311138997,-327.0318104909513,0.1145801250224832,0,7,5.0
2026-06-28 02:19:58,2026-06-28 02:00,KXBTCD-26JUN2723-T60199.99,2026-06-28T03:00:00Z,60164.59,60199.99,0.0588,0.4,real,0.522754,0.2571,0.00029638,0.000334,0.00036776,0.9082,0.01,0.00043134,0.0,-1.0,0,3.0,-1,-0.1126,2.0,0.0,0.6005,0,-2.415e-05,1,1.0,-1,-2.0,-2.0,0.2541,False,False,0.0,-1.0,75.48,82.78,True,0,bearish,0.0,0.0,0.122754,0.090954,trade,yes,False,False,100.0,39.85,,0.20459,0.01023,20.46,2000.0,1.0,0.0,0.5648,-0.0135,-0.0403,-0.0613,False,,False,False,-20.46,2026-06-28 02:19:58+00:00,BTC,,0.0,0.5848,0.0,1.0,1.0,0.1918,bullish,bullish,False,True,1.861,,False,False,True,10.87,0.1268,0.06,2.0,0.0,1.0,67.05,-0.0121,,-1.0,10220275.45,0.0,0.001702,-0.00177,0.00158,60185.22,0.0343,-0.0245,,0.2661,0.0559,0.126,0.3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245,near_miss,,,,,,,,,,,,,,,,,,,rising,26,2026-W26,0.4,0.9999813012591136,6.725527805243577e-07,1.802618811704957e-05,0.7731378343868109,-53.78492236979185,0.281970137230643,2,0,5.0
2026-06-28 15:02:27,2026-06-28 15:00,KXBTCD-26JUN2812-T59899.99,2026-06-28T16:00:00Z,59963.63,59899.99,-0.1061,0.63,real,0.822156,-0.4104,0.00032922,0.00042501,0.00042253,1.0059,0.01,0.00050246,0.0,1.0,2,1.0,0,-0.023,2.0,0.0,0.1607,-1,6.195e-05,0,-1.0,1,2.0,0.0,0.0063,False,True,1.0,1.0,13.36,19.56,False,-1,bearish,0.0,0.0,0.177156,0.145839,trade,yes,False,False,102.0,57.35,,0.4788,0.02394,47.88,2000.0,0.0,2.0,0.6348,-0.145,-0.0649,-0.0649,False,,False,False,-47.88,2026-06-28 15:02:27+00:00,BTC,,0.0,0.6147,0.5,0.0175,1.0,0.9361,bullish,bullish,False,True,2.203,,False,False,True,9.32,0.0057,,15.0,-2.0,-1.0,67.01,0.0866,,-1.0,10349827.38,0.0,0.003312,-0.0018,0.00148,59905.98,-0.0961,0.01,,1.0,-0.0649,-0.1013,-0.3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,near_miss,,,,,,,,,,,,,,,,,,,rising,26,2026-W26,0.63,0.999999986055741,1.3933912962023385e-08,1.035679145860474e-11,0.687010750846968,-26.71631715192729,0.1095035692877735,5,0,0.0
2026-06-28 18:02:20,2026-06-28 18:00,KXBTCD-26JUN2815-T59499.99,2026-06-28T19:00:00Z,59573.12,59499.99,-0.1228,0.66,real,0.789873,-0.3973,0.0005276,0.00054148,0.00039295,1.378,0.01,0.0005368,0.0,-1.0,0,1.0,0,-0.0349,2.0,0.0,0.4219,-1,6.318e-05,-1,0.0,0,1.0,1.0,-0.3775,False,False,0.0,0.0,35.08,27.36,False,-1,bearish,0.0,0.0,0.114873,0.084165,trade,yes,False,False,98.0,57.43,,0.337861,0.008447,16.89,2000.0,-1.0,1.0,0.5368,0.0372,0.1466,0.0788,False,,True,True,8.7,2026-06-28 18:02:20+00:00,BTC,,0.0,0.5918,0.5408,0.691,1.0,0.7302,bullish,bearish,False,True,2.872,,False,False,True,14.89,0.0004,,18.0,0.0,0.9703,68.04,-0.4561,,-1.0,12096253.68,0.0,0.001118,-0.00208,0.00178,59625.56,0.088,0.211,,1.0,0.0792,-0.0893,-0.3756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,rising,26,2026-W26,0.66,0.999999988018118,1.1980527599679448e-08,1.3666708597563538e-12,0.6633645289860081,-72.09359042471883,0.2019840961483627,5,0,0.0
2026-06-28 18:59:57,2026-06-28 18:00,KXBTCD-26JUN2816-T59499.99,2026-06-28T20:00:00Z,59525.01,59499.99,-0.042,0.56,real,0.717358,-0.1579,0.0004114,0.00046635,0.00036005,1.2953,0.01,0.00050635,0.0,-1.0,0,1.0,0,-0.0091,2.0,0.0,0.6688,-1,6.383e-05,-1,0.0,0,1.0,1.0,-0.3709,False,False,0.0,0.0,42.95,36.38,False,-1,bearish,0.0,0.0,0.142358,0.11011,trade,yes,False,False,142.0,59.83,,0.323541,0.016177,32.35,2000.0,-1.0,1.0,0.5368,0.0008,0.2103,0.0243,False,,False,False,-32.35,2026-06-28 18:59:57+00:00,BTC,,0.0,0.5918,0.0,0.0629,-1.0,0.6368,bullish,bearish,False,True,2.956,,False,False,True,14.89,0.0823,,18.0,-2.0,-1.0,68.41,-0.0791,,-1.0,12481306.03,0.0,0.001582,-0.00178,0.00155,59492.54,-0.0545,-0.0125,,0.4899,0.0024,-0.1659,-0.452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,near_miss,,,,,,,,,,,,,,,,,,,rising,26,2026-W26,0.56,0.999999988018118,1.1980527599679448e-08,1.3666708597563538e-12,0.6633645289860081,-72.09359042471883,0.2019840961483627,5,0,0.0
2026-06-28 21:09:20,2026-06-28 21:00,KXBTCD-26JUN2818-T59499.99,2026-06-28T22:00:00Z,59602.69,59499.99,-0.1723,0.73,real,0.771366,-0.7562,0.00029526,0.00035843,0.00039619,0.9047,0.01,0.00047213,0.0,-1.0,0,2.0,-1,-0.1196,2.0,0.0,0.7096,0,4.051e-05,0,0.0,0,0.0,0.0,-0.1056,False,False,-1.0,-1.0,94.23,88.24,True,0,bearish,0.0,0.0,0.041366,0.012569,trade,yes,False,False,97.0,50.45,,0.153207,0.00766,15.32,2000.0,-2.0,-2.0,0.4857,0.0285,0.1119,0.0904,False,,False,False,-15.32,2026-06-28 21:09:20+00:00,BTC,,0.0,0.4969,0.7801,1.0,-1.0,0.9403,bullish,bearish,False,True,2.821,,False,False,False,20.0,0.1372,0.09,21.0,-1.0,0.5,69.18,0.0243,,-1.0,12460514.21,0.0,0.001453,-0.00219,0.0015,59563.49,-0.0658,0.1067,,0.9889,0.1089,0.3892,0.1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1067,marginal,,,,,,,,,,,,,,,,,,,rising,26,2026-W26,0.73,0.9999999622864956,3.76647447594933e-08,4.8762114144348665e-11,0.640150501411223,-71.76839196677912,0.1143874405601093,5,0,5.0
2026-06-30 04:15:19,2026-06-30 04:00,KXBTCD-26JUN3001-T59399.99,2026-06-30T05:00:00Z,59443.7,59399.99,-0.0735,0.65,real,0.69206,-0.3424,0.00047087,0.00037929,0.00028629,1.3249,0.01,0.0004239,0.0,1.0,3,0.0,1,0.1451,2.0,0.0,0.5985,0,2.826e-05,0,-1.0,1,2.0,2.0,-0.5882,False,False,1.0,1.0,18.82,13.73,True,-1,bearish,0.0,0.0,0.04206,0.011135,trade,yes,False,False,99.0,44.47,,0.120172,0.004638,9.28,2000.0,-2.0,5.0,0.4878,-0.3217,0.005,0.1917,False,,True,True,5.0,2026-06-30 04:15:19+00:00,BTC,,0.0,0.553,0.8837,0.3808,-1.0,0.8584,bullish,bullish,True,True,3.096,,False,False,True,18.45,0.1105,,4.0,-2.0,-0.9999,69.34,0.1781,,-1.0,9846643.07,0.0,0.000959,-0.00169,0.00165,59496.44,0.0887,0.1624,,0.6192,-0.1044,-0.7581,-0.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,rising,27,2026-W27,0.65,0.0023973773771045,7.633854223626247e-05,0.9975262840806578,0.8270522406253489,-71.9663203860917,0.2713250303906055,6,3,5.0
2026-06-30 08:09:18,2026-06-30 08:00,KXBTCD-26JUN3005-T59299.99,2026-06-30T09:00:00Z,59403.72,59299.99,-0.1746,0.75,real,0.864286,-0.8013,0.00022521,0.00024973,0.00036483,0.6845,0.01,0.00040406,0.0,-1.0,0,0.0,0,-0.0894,2.0,0.0,0.657,0,3.003e-05,0,0.0,0,1.0,1.0,-0.5329,False,False,0.0,0.0,52.59,50.27,False,-1,bearish,0.0,0.0,0.114286,0.086161,trade,yes,False,False,99.0,50.45,,0.457145,0.022857,45.71,2000.0,-1.0,3.0,0.619,0.0627,0.0179,0.0,False,,False,False,-45.71,2026-06-30 08:09:18+00:00,BTC,,0.0,0.5903,0.0,1.0,-1.0,0.8713,bullish,bullish,True,True,3.166,,False,False,True,19.78,0.0012,-0.04,8.0,-2.0,-1.0,71.46,0.1395,,-1.0,4416333.56,0.0,0.001403,-0.00173,0.00159,59304.21,-0.1675,0.0071,,0.0,0.0179,-0.0375,-0.1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0071,near_miss,,,,,,,,,,,,,,,,,,,rising,27,2026-W27,0.75,0.0021998045648934,7.703595615907537e-05,0.9977231594789464,0.7575425944059867,-88.69745117636728,0.1564046279227715,6,3,5.0
2026-06-30 11:20:41,2026-06-30 11:00,KXBTCD-26JUN3008-T59199.99,2026-06-30T12:00:00Z,59241.29,59199.99,-0.0697,0.63,real,0.716049,-0.365,0.00032901,0.00026963,0.0003361,0.8022,0.01,0.00040206,0.0,0.0,1,1.0,0,-0.051,2.0,0.0,0.9006,-1,5.007e-05,0,-1.0,1,2.0,2.0,-0.7048,False,False,0.0,0.0,36.24,43.73,False,-1,bearish,0.0,0.0,0.071049,0.039732,trade,yes,False,False,96.0,39.1,,0.192023,0.004241,8.48,2000.0,-3.0,4.0,0.4843,0.018,-0.1243,-0.1048,False,,False,False,-8.48,2026-06-30 11:20:41+00:00,BTC,,0.0,0.5705,0.2422,0.6752,1.0,0.8631,bullish,bullish,True,True,3.449,,False,False,False,23.16,1.04,,11.0,-2.0,-1.0,72.47,0.0809,,-1.0,4679870.94,0.0,0.000762,-0.00196,0.00139,59167.17,-0.1251,-0.0554,,0.262,-0.0359,-0.0974,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0554,near_miss,,,,,,,,,,,,,,,,,,,rising,27,2026-W27,0.63,0.0022597242668421,7.075480376543665e-05,0.9976695209293944,0.6970202062489231,-80.91750308478885,0.0331517955324765,6,2,0.0
