logged_at,decision_time,asset,contract_ticker,close_time,spot,floor_strike,offset_pct,tau_minutes,spread,p_market,p_model_15m,raw_edge,side,decision,z_score,bp_5m,body_5m,dir_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,ema20_dist_1h,ema50_dist_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,bb_pct_1h,mu6h,mu12h,mu24h,regime_z,arima_forecast_1h,stoch_k_4h,rsi_4h,chg_4h,bp_4h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,markov_regime_1h,markov_regime_15m,markov_eth_daily,markov_sol_6h,markov_sol_4h,markov_sol_1h,p_up_v2_btc,z_drift_6h,p_gbdt,autocorr1_15,autocorr1_30,hurst_exponent,ou_theta,ou_halflife,ou_mu_distance,kalman_velocity,kalman_residual,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,vwap_hmm_state,p_up_v3,v3_agree,logged_at_parsed,p_w15,agree,week
2026-05-26 03:18:37.339637+00:00,2026-05-26T03:18:37.337313+00:00,BTC,KXBTC15M-26MAY252330-30,2026-05-26 03:30:00+00:00,76513.1387,76496.87,0.0213,11.38,0.01,0.625,0.4574,0.1676,no,trade,,0.0,,,0.955,1.0,0.4372,0.0,-1,0.5628,0.0,0.002082,0.4216,0.0,25.98,9.5,0.0,-0.0675,-0.0764,-0.1409,-1,,,,0.2662,0.6582,0.1784,,0.3557,-0.1091,-1,-3.0,7.98,0.0,33.24,,,0,,,,,,,,,,,-1.0,-1.0,-0.0223,51.59,33.0,0.0,0.2682,0.03,30.0,1000.0,0.0,True,50.0,76597.15,0.1098,0.1311,Bear,Bear,Bear,Sideways,Sideways,Bear,0.3918,1.2257,,-0.2664888474507629,-0.1505723833133524,0.7389,2.445313,0.2835,-0.6765,0.000142,-8.5e-05,-0.0055,-1.0,43734.84,-275518281.9261,0.8430314797127346,-493100069.5509999,,,,2026-05-26 03:18:37.339637+00:00,0.4807033685749011,True,22
2026-05-26 03:33:20.089119+00:00,2026-05-26T03:33:20.087091+00:00,BTC,KXBTC15M-26MAY252345-45,2026-05-26 03:45:00+00:00,76548.0063,76464.41,0.1093,11.67,0.01,0.855,0.2588,0.5962,no,trade,-0.6014,0.0,1.0,-1.0,0.151,1.0,0.9877,0.0,-1,0.0123,0.0,0.002181,0.7842,1.0,40.54,17.98,0.0,0.1809,0.0116,-0.1321,1,,,,0.2536,0.6582,0.3856,,0.3557,-0.1091,-1,-3.0,7.98,0.0,33.24,,,0,,-0.0014697,-0.0012007,0.0,-0.4873,,,,-0.0853,0.6607,-1.0,-1.0,0.0827,51.63,33.0,0.0,0.6973,0.03,30.02,1000.0,1.0,False,-30.02,76678.75,0.1708,0.2803,Bear,Bear,Bear,Sideways,Sideways,Bear,0.3918,1.2282,,-0.2664888474507629,-0.1505723833133524,0.7389,2.445313,0.2835,-0.6765,0.000142,-8.5e-05,-0.0055,-1.0,43734.84,-275518281.9261,0.8430314797127346,-493100069.5509999,,,,2026-05-26 03:33:20.089119+00:00,0.5156573774455656,False,22
2026-05-26 03:54:25.509840+00:00,2026-05-26T03:54:25.507695+00:00,BTC,KXBTC15M-26MAY260000-00,2026-05-26 04:00:00+00:00,76588.2487,76578.68,0.0125,5.58,0.01,0.635,0.3663,0.2687,no,trade,-0.2154,0.0,1.0,-1.0,0.071,1.0,0.8677,0.8677,1,0.1323,0.0,0.002285,0.58,-1.0,92.93,29.49,0.0068,0.0068,-0.0215,0.0432,1,,,,0.1498,0.5897,0.1781,,0.3557,-0.1091,-1,-3.0,7.98,,33.24,,,0,,-0.0014697,-0.0012007,0.0,-0.4755,,,,-0.0853,0.6607,1.0,1.0,0.0434,51.88,33.0,0.0,0.4232,0.03,29.93,1000.0,1.0,False,-29.93,76660.1,0.0938,0.1063,Bear,Bear,Bear,Sideways,Sideways,Bear,0.5474,1.2208,,-0.2664888474507629,-0.1505723833133524,0.7389,2.445313,0.2835,-0.6765,0.000142,-8.5e-05,0.1185,0.0,41470.72,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 03:54:25.509840+00:00,0.4807033685749011,True,22
2026-05-26 04:25:04.581299+00:00,2026-05-26T04:25:04.577580+00:00,BTC,KXBTC15M-26MAY260030-30,2026-05-26 04:30:00+00:00,76603.5388,76585.7,0.0233,4.93,0.01,0.645,0.4275,0.2175,no,trade,-0.5942,1.0,1.0,1.0,3.099,1.0,0.4106,0.5894,-1,0.0,0.5894,0.00191,0.2233,1.0,97.71,52.78,0.0476,0.0476,0.0524,0.0757,1,,-0.6696,,0.1334,0.5897,0.128,,0.8625,0.0554,1,1.0,14.21,1.0,35.24,,,0,0.0739,-0.0014839,-0.0010704,-0.0005748,-0.379,,50.0,50.0,-0.8888,0.2265,0.0,0.0,-0.0661,52.05,33.0,0.0,0.3372,0.03,30.17,1000.0,1.0,False,-30.17,76745.56,0.1854,0.2087,Bear,Bear,Bear,Sideways,Sideways,Bear,0.2917,1.2624,,-0.0810705015059289,-0.1517765401809438,0.7289,2.412198,0.2874,0.2422,0.001217,0.000382,0.1185,0.0,41470.72,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 04:25:04.581299+00:00,0.48631000266440505,True,22
2026-05-26 04:35:11.807750+00:00,2026-05-26T04:35:11.803625+00:00,BTC,KXBTC15M-26MAY260045-45,2026-05-26 04:45:00+00:00,76686.9287,76655.27,0.0413,9.81,0.02,0.75,0.3169,0.4331,no,trade,-0.531,0.3661,0.3661,1.0,0.187,1.0,0.8546,1.0,1,0.0,0.1454,0.001657,0.84,2.0,90.66,76.36,-0.0221,0.007,0.137,0.1168,1,,-0.6696,,0.04,0.499,0.18,,0.8625,0.0554,1,1.0,14.21,1.0,35.24,,,0,0.0739,-0.0014839,-0.0010704,-0.0005748,-0.379,,50.0,50.0,-0.8888,0.2265,1.0,0.9677,-0.1001,52.12,33.0,0.0,0.5775,0.03,30.0,1000.0,1.0,False,-30.0,76776.33,0.1166,0.1579,Bear,Bear,Bear,Sideways,Sideways,Bear,0.4123,1.5314,,-0.0810705015059289,-0.1517765401809438,0.7289,2.412198,0.2874,0.2422,0.001217,0.000382,0.1185,0.0,41470.72,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 04:35:11.807750+00:00,0.48631000266440505,True,22
2026-05-26 04:48:14.682546+00:00,2026-05-26T04:48:14.681047+00:00,BTC,KXBTC15M-26MAY260100-00,2026-05-26 05:00:00+00:00,76692.0338,76688.28,0.0049,11.76,0.01,0.545,0.4758,0.0692,no,trade,-0.0863,1.0,1.0,1.0,1.249,1.0,0.7472,0.7472,1,0.2528,0.0,0.001478,0.363,0.0,93.47,89.1,0.0,0.0076,0.0052,0.1104,1,,-0.6752,,0.0125,0.4933,0.12,,0.8625,0.0554,1,1.0,14.21,,35.24,,,0,0.0902,-0.0014839,-0.0010704,-0.0006318,-0.38,,,,-0.8888,0.2265,1.0,1.0,-0.08,52.12,33.0,0.0,0.127,0.03,30.03,1000.0,0.0,True,35.97,76751.84,0.078,0.0829,Bear,Bear,Bear,Sideways,Sideways,Bear,0.4762,1.5307,,-0.0810705015059289,-0.1517765401809438,0.7289,2.412198,0.2874,0.2422,0.001217,0.000382,0.2499,0.0,-147685.38,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 04:48:14.682546+00:00,0.4525525660504549,True,22
2026-05-26 05:08:25.909242+00:00,2026-05-26T05:08:25.904031+00:00,BTC,KXBTC15M-26MAY260115-15,2026-05-26 05:15:00+00:00,76705.7613,76676.3,0.0384,6.57,0.01,0.765,0.231,0.534,no,trade,-0.8597,0.774,0.226,-1.0,0.156,1.0,0.5721,0.0,-1,0.4279,0.0,0.001449,0.3849,1.0,75.47,82.72,0.0,0.0283,-0.0316,0.0562,-1,,-0.5036,,0.0421,0.4933,0.1264,,0.7441,0.1197,1,2.0,20.68,0.0,25.48,,,0,0.1801,-0.0008125,-0.0010701,-0.0005176,-0.2503,,,,-0.8888,0.2265,1.0,1.0,-0.1015,52.49,33.0,0.0,0.6981,0.03,30.08,1000.0,1.0,False,-30.08,76829.35,0.1611,0.1996,Bear,Bear,Bear,Sideways,Sideways,Bear,0.4772,1.5722,,-0.2891902707648205,-0.1513452199588029,0.66,2.439413,0.2841,0.3858,0.001041,-6.2e-05,0.2499,0.0,-147685.38,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 05:08:25.909242+00:00,0.4807033685749011,True,22
2026-05-26 05:18:31.487908+00:00,2026-05-26T05:18:31.484740+00:00,BTC,KXBTC15M-26MAY260130-30,2026-05-26 05:30:00+00:00,76769.1387,76742.21,0.0351,11.48,0.01,0.675,0.3795,0.2955,no,trade,-0.5252,1.0,0.7149,1.0,1.966,1.0,0.6849,1.0,1,0.0,0.3151,0.001383,1.1122,2.0,100.0,100.0,0.0,0.0401,0.1372,0.1442,1,,-0.5036,,999.0,0.4748,0.143,,0.7441,0.1197,1,2.0,20.68,0.0,25.48,,,0,0.1801,-0.0008125,-0.0010701,-0.0005176,-0.2503,,,,-0.8888,0.2265,1.0,1.0,-0.0603,52.49,33.0,0.0,0.4378,0.03,29.9,1000.0,1.0,False,-29.9,76876.41,0.1397,0.1749,Bear,Bear,Bear,Sideways,Sideways,Bear,0.4018,1.6564,,-0.2891902707648205,-0.1513452199588029,0.66,2.439413,0.2841,0.3858,0.001041,-6.2e-05,0.2499,0.0,-147685.38,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 05:18:31.487908+00:00,0.48232468149876945,True,22
2026-05-26 05:33:39.467772+00:00,2026-05-26T05:33:39.465560+00:00,BTC,KXBTC15M-26MAY260145-45,2026-05-26 05:45:00+00:00,76807.4088,76793.78,0.0177,11.34,0.02,0.65,0.4226,0.2274,no,trade,-0.3299,0.7709,0.7709,1.0,0.092,1.0,0.8763,0.9389,1,0.0611,0.0625,0.00127,0.8241,3.0,98.02,98.95,0.0,-0.0057,0.0486,0.1808,1,,-0.5036,,999.0,0.4748,0.1158,,0.7441,0.1197,1,2.0,20.68,0.0,25.48,,,0,0.1801,-0.0008125,-0.0010701,-0.0005176,-0.2503,,,,-0.8888,0.2265,1.0,1.0,-0.0472,52.58,33.0,0.0,0.3498,0.03,30.1,1000.0,1.0,False,-30.1,76907.37,0.1301,0.1479,Bear,Sideways,Bear,Sideways,Sideways,Bear,0.4018,1.6918,,-0.2891902707648205,-0.1513452199588029,0.66,2.439413,0.2841,0.3858,0.001041,-6.2e-05,0.2499,0.0,-147685.38,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 05:33:39.467772+00:00,0.4734385440354741,True,22
2026-05-26 06:34:15.640998+00:00,2026-05-26T06:34:15.634567+00:00,BTC,KXBTC15M-26MAY260245-45,2026-05-26 06:45:00+00:00,76771.8387,76753.72,0.0236,10.74,0.01,0.675,0.3848,0.2902,no,trade,-0.2431,0.0,0.4886,-1.0,0.016,1.0,0.9167,0.0,-1,0.0833,0.0,0.00111,0.8529,1.0,10.55,73.21,0.0,0.0208,-0.0254,-0.0892,-1,,-0.274,,999.0,0.4748,0.2148,,0.7239,0.1881,1,3.0,31.95,0.0,31.67,,,0,0.2963,-0.0009754,-0.0007228,-0.0003575,-0.0898,,,,-0.8888,0.2265,,,,,33.0,0.0,0.4299,0.03,29.9,1000.0,1.0,False,-29.9,76980.44,0.2717,0.2954,Bear,Sideways,Bear,Sideways,Sideways,Bear,0.4666,1.6201,,-0.2942334134482516,-0.150647393532876,0.5846,2.465159,0.2812,0.6482,0.0009,-5e-05,0.4346,0.0,-97556.98,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 06:34:15.640998+00:00,0.4807033685749011,True,22
2026-05-26 07:24:46.081174+00:00,2026-05-26T07:24:46.076465+00:00,BTC,KXBTC15M-26MAY260330-30,2026-05-26 07:30:00+00:00,76600.1512,76603.42,-0.0043,5.24,0.01,0.555,0.4846,0.0704,no,trade,0.0507,0.0,1.0,-1.0,1.215,1.0,0.98,0.02,-1,0.0,0.02,0.001189,2.6708,-3.0,0.0,0.0,0.0,0.0,-0.2467,-0.2632,-1,,-0.3051,,0.2384,0.6582,0.2666,,0.5229,0.0245,1,4.0,35.05,0.0,29.53,,,0,0.333,0.0002246,-0.0007018,-0.0006492,-0.082,,,,-0.8888,0.2265,-1.0,-1.0,-0.0834,52.75,33.0,0.0,0.1269,0.03,29.81,1000.0,1.0,False,-29.81,76712.89,0.1472,0.1429,Sideways,Sideways,Bear,Sideways,Sideways,Sideways,0.5769,1.626,,-0.2824781315315248,-0.1593498699740737,0.4683,2.669228,0.2597,0.1442,-0.000181,-0.000384,0.4754,0.0,8702.07,144332466.60039997,1.1841130580244688,-293124095.78199995,,,,2026-05-26 07:24:46.081174+00:00,0.5118137383764974,False,22
2026-05-26 07:50:02.143633+00:00,2026-05-26T07:50:02.142011+00:00,BTC,KXBTC15M-26MAY260400-00,2026-05-26 08:00:00+00:00,76589.0612,76566.08,0.03,9.97,0.01,0.765,0.3408,0.4242,no,trade,-0.3309,0.7318,0.2682,-1.0,3.719,1.0,0.4194,0.5806,-1,0.0,0.5806,0.001312,0.8238,1.0,19.18,16.98,0.0346,0.0205,0.0487,-0.13,1,,-0.2846,,0.1444,0.59,0.2083,,0.5229,0.0245,1,4.0,35.05,,29.53,,,0,0.3493,0.0002246,-0.0007018,-0.0006251,-0.0761,,,,-0.8888,0.2265,-1.0,-1.0,0.1099,52.69,33.0,0.0,0.5545,0.03,30.08,1000.0,1.0,False,-30.08,76738.19,0.1947,0.2248,Sideways,Sideways,Bear,Sideways,Sideways,Sideways,0.4372,1.5986,,-0.2824781315315248,-0.1593498699740737,0.4683,2.669228,0.2597,0.1442,-0.000181,-0.000384,0.2945,0.0,10932.98,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 07:50:02.143633+00:00,0.4664421520145337,True,22
2026-05-26 08:10:13.899218+00:00,2026-05-26T08:10:13.894830+00:00,BTC,KXBTC15M-26MAY260415-15,2026-05-26 08:15:00+00:00,76669.7838,76639.65,0.0393,4.77,0.02,0.8,0.2506,0.5494,no,trade,-0.4908,1.0,1.0,1.0,0.004,1.0,0.3668,0.8162,1,0.1838,0.4494,0.001324,1.1914,2.0,40.86,31.35,0.0,0.0215,-0.016,-0.0411,1,,-0.4785,,0.0652,0.499,0.2658,,0.4036,-0.2507,-1,-1.0,23.35,-1.0,29.38,,,-1,0.2438,-2.41e-05,-0.0007609,-0.0007391,-0.2362,,50.0,50.0,0.1019,0.3097,-1.0,-1.0,-0.017,52.76,33.0,0.0,0.6868,0.03,30.0,1000.0,1.0,False,-30.0,76806.23,0.178,0.2174,Bear,Sideways,Bear,Sideways,Sideways,Bear,0.4995,1.5821,,-0.2503860385303502,-0.2384055814088625,0.4358,2.643095,0.2622,-0.8509,-0.001531,-0.000479,0.2945,0.0,10932.98,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 08:10:13.899218+00:00,0.4807033685749011,True,22
2026-05-26 08:40:32.832929+00:00,2026-05-26T08:40:32.831510+00:00,BTC,KXBTC15M-26MAY260445-45,2026-05-26 08:45:00+00:00,76748.8838,76721.38,0.0358,4.46,0.02,0.71,0.2958,0.4142,no,trade,-0.5544,1.0,1.0,1.0,0.36,1.0,0.1727,0.8273,-1,0.0,0.8273,0.001428,0.6002,1.0,100.0,49.74,0.0971,0.0971,0.0258,0.068,1,,-0.5026,,999.0,0.499,0.222,,0.4036,-0.2507,-1,-1.0,23.35,,29.38,,,-1,0.2572,-2.41e-05,-0.0007609,-0.000868,-0.2446,,,,0.1019,0.3097,1.0,0.8222,-0.0115,52.9,33.0,0.0,0.5834,0.03,29.87,1000.0,1.0,False,-29.87,76817.32,0.0892,0.125,Bear,Bull,Bear,Sideways,Sideways,Bear,0.4839,1.6453,,-0.2503860385303502,-0.2384055814088625,0.4358,2.643095,0.2622,-0.8509,-0.001531,-0.000479,0.2945,0.0,10932.98,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 08:40:32.832929+00:00,0.48631000266440505,True,22
2026-05-26 09:31:02.551881+00:00,2026-05-26T09:31:02.547800+00:00,BTC,KXBTC15M-26MAY260545-45,2026-05-26 09:45:00+00:00,76671.7462,76656.23,0.0202,13.96,0.01,0.665,0.3052,0.3598,no,trade,-0.181,0.5,0.0,0.0,0.0,1.0,0.4928,0.4928,1,0.5072,0.0,0.001407,1.0314,2.0,37.83,31.72,0.0034,0.0034,0.0749,-0.0507,1,,-0.4766,,0.0632,0.5897,0.217,,0.2323,-0.0094,-1,-2.0,24.11,0.0,28.73,,,0,0.2597,0.000222,-0.0006239,-0.0008287,-0.2339,,,,0.1019,0.3097,-1.0,-1.0,-0.065,52.87,33.0,0.0,0.541,0.03,30.15,1000.0,0.0,True,59.85,76669.25,-0.0033,0.017,Sideways,Sideways,Bear,Sideways,Sideways,Bear,0.6152,1.8266,,-0.2384632723887749,-0.0478651637343844,0.3928,2.647518,0.2618,-0.0744,-8.5e-05,0.000513,0.2961,0.0,-1209.7,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 09:31:02.551881+00:00,0.48631000266440505,True,22
2026-05-26 09:46:12.255126+00:00,2026-05-26T09:46:12.252190+00:00,BTC,KXBTC15M-26MAY260600-00,2026-05-26 10:00:00+00:00,76614.8188,76613.38,0.0019,13.8,0.01,0.505,0.4075,0.0975,no,trade,-0.0234,0.0,1.0,-1.0,0.002,1.0,0.7306,0.0,-1,0.2694,0.0,0.001377,0.339,-2.0,0.0,14.62,-0.0599,-0.0869,-0.0939,-0.1488,-1,,-0.4303,,0.1572,0.5897,0.1567,,0.2323,-0.0094,-1,-2.0,24.11,,28.73,,,0,0.2683,0.000222,-0.0006239,-0.0007314,-0.2212,,,,0.1019,0.3097,1.0,1.0,-0.0206,52.82,33.0,0.0,0.1932,0.03,30.2,1000.0,0.0,True,30.81,76656.27,0.0541,0.056,Sideways,Sideways,Bear,Sideways,Sideways,Bear,0.6152,1.7835,,-0.2384632723887749,-0.0478651637343844,0.3928,2.647518,0.2618,-0.0744,-8.5e-05,0.000513,0.2495,0.0,-13044.11,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 09:46:12.255126+00:00,0.4795606326123603,True,22
2026-05-26 10:16:31.380752+00:00,2026-05-26T10:16:31.376834+00:00,BTC,KXBTC15M-26MAY260630-30,2026-05-26 10:30:00+00:00,76689.6263,76628.15,0.0802,13.48,0.01,0.775,0.1679,0.6071,no,trade,-0.7549,1.0,0.9417,1.0,0.004,1.0,0.5548,1.0,1,0.0,0.4452,0.001279,1.2873,2.0,84.72,49.96,0.0614,0.1462,0.1424,0.1269,1,,-0.4641,,0.0295,0.5897,0.2098,,0.0,-0.08,-1,-3.0,18.96,0.0,29.78,,,0,0.2396,-8.3e-06,-0.0007461,-0.0007374,-0.2599,,,,0.1019,0.3097,1.0,1.0,0.0276,52.8,33.0,0.0,0.7834,0.03,29.92,1000.0,1.0,False,-29.92,77265.77,0.7513,0.8321,Bear,Sideways,Bear,Sideways,Sideways,Bear,0.6104,2.1528,,-0.2349504240522953,-0.0795940436788207,0.3943,2.419231,0.2865,-0.2563,-7.9e-05,0.0,0.2495,0.0,-13044.11,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 10:16:31.380752+00:00,0.47863316737622047,True,22
2026-05-26 11:17:17.629412+00:00,2026-05-26T11:17:17.625262+00:00,BTC,KXBTC15M-26MAY260730-30,2026-05-26 11:30:00+00:00,77206.545,77197.17,0.0121,12.71,0.01,0.565,0.4821,0.0829,no,trade,-0.0653,0.0,0.8081,-1.0,0.4,1.0,0.6963,0.0,-1,0.3037,0.0,0.002009,1.2287,1.0,68.31,69.98,0.0108,-0.0446,-0.2051,0.2014,-1,,0.4976,,999.0,0.4811,0.3784,,0.8281,1.0219,1,1.0,84.91,1.0,52.78,,,1,0.826,0.0014869,0.0003372,-0.0001107,0.2987,,,,0.1019,0.3097,-1.0,-1.0,-0.0194,52.38,33.0,0.0,0.1466,0.03,30.02,1000.0,0.0,True,38.99,77229.22,0.0294,0.0415,Sideways,Bull,Bear,Sideways,Sideways,Sideways,0.4654,1.7389,,-0.2289341825745447,-0.0822123773612977,0.5909,2.155374,0.3216,3.176,0.004602,0.00197,0.9953,0.0,-18230.43,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 11:17:17.629412+00:00,0.5097004558855137,False,22
2026-05-26 11:32:25.618166+00:00,2026-05-26T11:32:25.614333+00:00,BTC,KXBTC15M-26MAY260745-45,2026-05-26 11:45:00+00:00,77172.6613,77167.27,0.007,12.58,0.01,0.665,0.4773,0.1877,no,trade,-0.0508,1.0,1.0,1.0,0.0,1.0,0.2874,0.4841,-1,0.2285,0.4841,0.001981,0.5745,-4.0,43.19,62.06,0.0,-0.0049,-0.1034,-0.0774,-1,,0.4976,,999.0,0.4811,0.281,,0.8281,1.0219,1,1.0,84.91,1.0,52.78,,,1,0.826,0.0014869,0.0003372,-0.0001107,0.2987,,,,0.1019,0.3097,-1.0,-1.0,-0.2794,52.28,33.0,0.0,0.2822,0.03,30.15,1000.0,0.0,True,59.85,77249.56,0.0996,0.1066,Sideways,Bull,Bear,Sideways,Sideways,Sideways,0.4654,1.7045,,-0.2289341825745447,-0.0822123773612977,0.5909,2.155374,0.3216,3.176,0.004602,0.00197,0.9953,0.0,-18230.43,167426786.29659986,1.1109030458456417,36240970.97089982,,,,2026-05-26 11:32:25.618166+00:00,0.4741012608912112,True,22
2026-05-26 11:47:35.348627+00:00,2026-05-26T11:47:35.344519+00:00,BTC,KXBTC15M-26MAY260800-00,2026-05-26 12:00:00+00:00,77156.5413,77152.45,0.0053,12.42,0.01,0.605,0.489,0.116,no,trade,-0.0399,0.5,0.0,0.0,0.002,1.0,0.1577,0.4685,1,0.5315,0.3108,0.001977,0.8447,-5.0,10.99,62.7,-0.0178,-0.0178,-0.0661,-0.0685,-1,,0.5331,,999.0,0.4811,0.2733,,0.8281,1.0219,1,1.0,84.91,,52.78,,,1,0.881,0.0014869,0.0003372,-2.1e-06,0.3048,,,,0.1019,0.3097,-1.0,-0.8705,-0.0013,52.35,33.0,0.0,0.1918,0.03,30.02,1000.0,0.0,True,45.98,77236.38,0.1035,0.1088,Sideways,Sideways,Bear,Sideways,Sideways,Sideways,0.4654,1.6748,,-0.2289341825745447,-0.0822123773612977,0.5909,2.155374,0.3216,3.176,0.004602,0.00197,0.7419,0.0,-319390.53,45759038.6996994,1.0098854543077629,357518291.59669924,,,,2026-05-26 11:47:35.348627+00:00,0.48631000266440505,True,22
2026-05-26 12:02:44.654611+00:00,2026-05-26T12:02:44.649479+00:00,BTC,KXBTC15M-26MAY260815-15,2026-05-26 12:15:00+00:00,77134.8012,77119.48,0.0199,12.26,0.01,0.695,0.3418,0.3532,no,trade,-0.2942,0.0,1.0,-1.0,36.89,1.0,0.7282,0.032,-1,0.2398,0.032,0.001928,0.1216,-5.0,8.03,60.65,0.0,-0.0504,-0.027,-0.0715,-1,,0.2435,,999.0,0.4933,0.1398,,0.1562,-0.2548,-1,-1.0,67.31,0.0,48.0,,,0,0.705,0.0007357,-0.0001199,-0.0001662,0.1521,,50.0,50.0,0.664,0.6276,-1.0,-0.8705,0.0662,52.37,33.0,0.0,0.5082,0.03,29.89,1000.0,0.0,True,68.11,77090.38,-0.0576,-0.0377,Sideways,Bull,Bear,Sideways,Bull,Sideways,0.5009,1.6392,,-0.2790020507332093,-0.1320559605669083,0.5174,1.94604,0.3562,-0.8167,-0.001908,-0.002748,0.7419,0.0,-319390.53,45759038.6996994,1.0098854543077629,357518291.59669924,,,,2026-05-26 12:02:44.654611+00:00,0.4807033685749011,True,22
2026-05-26 12:17:52.991303+00:00,2026-05-26T12:17:52.990183+00:00,BTC,KXBTC15M-26MAY260830-30,2026-05-26 12:30:00+00:00,77001.4213,76978.26,0.0301,12.12,0.02,0.58,0.3718,0.2082,no,trade,-0.1238,1.0,1.0,1.0,0.041,1.0,0.4226,0.5774,-1,0.0,0.5774,0.002165,2.0702,0.0,39.08,48.36,0.0,0.0878,-0.1712,-0.2274,-1,,0.2435,,999.0,0.499,0.506,,0.1562,-0.2548,-1,-1.0,67.31,0.0,48.0,,,0,0.705,0.0007357,-0.0001199,-0.0001662,0.1521,,50.0,50.0,0.664,0.6276,1.0,1.0,-0.1616,52.56,33.0,0.0,0.359,0.03,29.82,1000.0,0.0,True,41.18,76986.7,-0.0191,0.011,Sideways,Bull,Bear,Sideways,Bull,Sideways,0.5912,1.5746,,-0.2790020507332093,-0.1320559605669083,0.5174,1.94604,0.3562,-0.8167,-0.001908,-0.002748,0.7419,0.0,-319390.53,45759038.6996994,1.0098854543077629,357518291.59669924,,,,2026-05-26 12:17:52.991303+00:00,0.48142511898507845,True,22
2026-05-26 12:33:01.616655+00:00,2026-05-26T12:33:01.614867+00:00,BTC,KXBTC15M-26MAY260845-45,2026-05-26 12:45:00+00:00,76980.09,76920.21,0.0778,11.98,0.01,0.725,0.2276,0.4974,no,trade,-0.5652,0.5,0.0,0.0,0.006,1.0,1.0,0.0,-1,0.0,0.0,0.002173,0.6197,1.0,25.11,39.27,0.0149,0.0149,-0.1196,-0.3418,-1,,0.2435,,999.0,0.499,0.2884,,0.1562,-0.2548,-1,-1.0,67.31,0.0,48.0,,,0,0.705,0.0007357,-0.0001199,-0.0001662,0.1521,,50.0,50.0,0.664,0.6276,0.0,0.3448,-0.0189,52.58,33.0,0.0,0.686,0.03,29.98,1000.0,1.0,False,-29.98,77120.46,0.1823,0.2603,Sideways,Sideways,Bear,Sideways,Bull,Sideways,0.5912,1.5618,,-0.2790020507332093,-0.1320559605669083,0.5174,1.94604,0.3562,-0.8167,-0.001908,-0.002748,0.7419,0.0,-319390.53,45759038.6996994,1.0098854543077629,357518291.59669924,,,,2026-05-26 12:33:01.616655+00:00,0.5109281598527501,False,22
2026-05-26 13:38:43.370582+00:00,2026-05-26T13:38:43.367560+00:00,BTC,KXBTC15M-26MAY260945-45,2026-05-26 13:45:00+00:00,76801.9113,76727.58,0.0969,6.28,0.01,0.765,0.1534,0.6116,no,trade,-0.7422,0.1744,0.8256,-1.0,0.124,1.0,0.9642,0.0358,-1,0.0,0.0358,0.002378,1.5543,1.0,38.56,17.76,0.0,0.1827,0.0668,-0.221,-1,,0.0787,,0.1009,0.6045,0.3774,,0.5659,-0.1942,-1,-2.0,54.33,-1.0,49.24,,,0,0.6067,0.0003464,0.0002855,-0.0001699,0.0554,,,,0.664,0.6276,-1.0,-0.9921,0.4642,53.09,33.0,0.0,0.7995,0.03,30.08,1000.0,1.0,False,-30.08,76823.06,0.0275,0.1244,Sideways,Sideways,Bear,Sideways,Bull,Sideways,0.719,1.438,,-0.2538100770621562,-0.1201929559597899,0.5393,1.890741,0.3666,-0.606,-0.001974,-2.6e-05,0.5734,0.0,-307140.76,45759038.6996994,1.0098854543077629,357518291.59669924,,,,2026-05-26 13:38:43.370582+00:00,0.5150574367845181,False,22
